Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Chad,TCD,GDP (current US$),313582728.15,333975336.11,357635713.42,371767002.19,392247517.73,416926303.32,432794921.68,449826322.61,453980096.21,471635621.56,469266736.65,501866730.15,585427546.80,647199482.98,652532795.08,864602104.68,866044962.02,935360464.70,1113920123.77,1004316496.35,1033002403.85,876937558.27,834369859.66,832415806.01,919103734.88,1033069709.33,1067828245.86,1163426852.20,1482597297.99,1433686312.03,1738605557.76,1877137981.76,1881847669.70,1463251163.92,1179837963.22,1445919894.58,1607345355.78,1544689576.93,1744794531.21,1534673583.25,1388506771.59,1710843377.00,1997005708.82,2742815071.57,4422855660.83,6649307523.64,7428701453.92,8650137743.33,10393833765.37,9290728318.99,10668103554.12,12172308851.04,12367362757.13,12953534866.43,13940767218.58,10950392256.95,10097778098.17,10000394381.02,11239167898.34,11314951091.73,10715396042.33,11779981332.16,12396807590.17,13149325358.74
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),80685253692.59,71080358604.46,64831016133.12,70122068232.93,81001305880.12,94384459808.69,103261886869.93,100260302962.28,101361171163.81,113979914632.67,126925824955.44,136308104532.47,155206086487.19,195230976298.04,221266224978.82,248314930807.90,252480818646.65,290997332088.26,282442095787.08,327022734234.35,377278090540.10,402781052862.14,423018664643.25,442928582970.24,479908249961.40,525455548823.69,524069708489.49,518006044265.90,574989854347.40,621581734307.14,666023749316.96,722767477607.53,810543820351.35,889640444606.36,1070671695089.99,1320533045024.54,1516598824011.77,1568818619868.31,1431583336978.22,1576109357627.01,1734140610323.90,1844983469200.51,2041978325525.65,2311138073121.47,2679766961249.68,3104015775227.44,3738299975924.30,4726058406128.56,5979821324679.64,6483346119173.79,7890862049222.10,9638846002337.58,10746721177079.80,11855481580395.50,12784467992142.20,13306887306272.50,13597889126598.80,14862823962899.40,16619890220308.80,17192020073785.40,17465773779184.10,20814269278438.40,21087707522778.00,21124121301342.60
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,985742836447.48,957406797905.60,1016696527904.27,998575587092.45,925302955135.08,922190800146.81,834356408944.46,923817586373.64,950432338921.90,980301520759.24,947639106110.63,821600621769.23,894544257579.77,909540184630.04,1022700571400.73,1258197590827.01,1628013567626.74,2039292026212.71,2466363795862.12,3172404499923.27,3926836234821.61,3113738044750.08,3657869416963.52,4450219264234.29,4646863189589.23,4915748484819.65,4644397266377.62,3627947465522.13,3486198200219.98,3909728235465.93,4077637180273.38,4159709661061.93,3900798423599.77,4623633114358.75,5220065561112.43,5466276097557.09
Togo,TGO,GDP (current US$),171057069.14,178497098.26,186745757.86,202305865.24,234572186.46,264505506.02,305227594.82,327215843.64,341691567.47,378091809.60,358665753.91,404648367.77,474043921.84,574030983.98,791450308.36,871781686.91,874681611.93,1097893825.99,1164025637.26,1259365711.54,1604836915.96,1359026709.45,1160337039.38,1081387264.61,1014170069.22,1076604520.42,1498219578.87,1763978065.84,1947208354.23,1910635575.38,2299665505.62,2262767860.14,2390796916.00,1741944426.32,1387662121.48,1849110468.21,2069506014.53,2116818622.90,2241650112.25,2226577203.96,2106848752.25,2093498674.44,2410199032.43,2987984050.94,3191561508.73,3221910408.43,3320907721.81,3759964943.41,4578849658.06,4721890900.14,4746389531.71,5422442166.41,5413544658.50,6021732977.27,6393318261.86,5755461035.44,6071170959.12,6387422517.69,7029300383.08,6992700101.37,7400284167.78,8342243645.94,8169476148.96,9171261835.06
Thailand,THA,GDP (current US$),2760750860.62,3034037810.97,3308912796.93,3540403456.55,3889129942.31,4388937649.04,5279230817.31,5638461442.31,6081009427.88,6695336567.31,7086538437.50,7375000024.04,8177873151.04,10838587357.75,13702998512.45,14882770593.98,16985208648.21,19779312261.32,24006566636.69,27371650824.51,32353514988.73,34846039193.61,36589772403.76,40042798388.50,41797647775.62,38900711332.54,43096773980.86,50535446554.88,61667253471.37,72250748099.98,85343190719.01,98234714971.06,111452746517.66,128889262951.16,146683778959.10,169278916592.84,183035237429.28,150180456565.73,113675596787.74,126669211778.94,126392224253.79,120296476180.40,134300904400.02,152280615245.89,172895685154.66,189318408468.60,221758296021.62,262942621455.05,291382982430.95,281710630187.32,341104766329.17,370818739623.62,397558325278.58,420333654592.55,407339040197.65,401296238228.08,413366349747.51,456356813536.76,506754208404.49,543976691793.89,500461898480.25,506256494297.34,495645210972.75,514944993833.58
Tajikistan,TJK,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603571428.57,2550943396.23,1908554572.27,1646623195.16,1522001205.55,1231561860.40,1043654822.34,921518032.91,1320199581.52,1086612290.27,860541842.26,1080772551.29,1221106220.29,1555318261.42,2076176869.41,2312352020.67,2830213848.62,3719524540.86,5161299725.28,4979472364.45,5642221099.18,6522756255.01,7633036903.08,8448411318.25,9112605459.33,8271431485.07,6992416096.89,7536402852.86,7764999999.45,8300813599.31,8133963550.66,8937805347.14,10713525200.40,12060602008.85
Turkmenistan,TKM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000000.00,2700000000.00,2800000000.00,3000000000.00,2950000000.00,3200000000.00,3180952380.95,2560939794.42,2482249252.85,2378759975.45,2450350625.10,2605689134.49,2450564100.18,2904663310.98,3534772732.40,4462029108.72,5977440582.80,6838351088.47,8103901996.37,10276674364.90,12664165103.19,19271523178.81,20214385964.91,22583157894.74,29233333333.33,35164210526.32,39197543859.65,43524210526.32,35799714285.71,36169428571.43,37926285714.29,40765428571.43,45232857142.86,45818000000.00,50007428571.43,56542857142.86,59887334844.07
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944566530515.02,1034598506513.31,1124702232048.29,1232756088301.55,1467156610889.90,1715278789092.88,1856211576641.38,2017401470167.41,2212848167141.82,2234145456857.45,2003326360339.10,2214793108979.01,2161567505918.14,1927469572333.21,1960572727991.55,2264753929049.28,2751720692302.00,3234376593372.23,3826508335402.83,4465251653168.29,4176119188574.45,5210710546171.90,5940252657561.23,6005862490255.01,6154592516614.85,6270841236825.20,5194835549016.91,5053700630074.01,5631949735822.71,5506072829643.66,5413987316641.17,4561296585538.66,5310337203631.62,6045250902748.99,6772781697090.74
Timor-Leste,TLS,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128210141.76,147713000.00,187891500.00,216914400.00,239040500.00,262819900.00,306956900.00,319972700.00,325729800.00,225357600.00,366924300.00,477443500.00,469455500.00,490439100.00,440772000.00,462268000.00,453792400.00,542795400.00,648523600.00,726937800.00,881909300.00,1042534600.00,1160555000.00,1395727400.00,1447535200.00,1595205100.00,1652603700.00,1598208400.00,1566157200.00,2027034000.00,2162619200.00,3621958000.00,3204753000.00,2243142908.46
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),,16704026753.45,17557120696.78,19831954715.70,22069291933.66,24617799779.61,26062551137.37,28365755340.03,32195841272.67,36067940559.87,40240513239.44,46198167084.35,55204613518.50,73351600922.53,113703556047.50,129606146584.86,160583386064.16,185575300986.77,197625824431.15,248161623014.46,301595206374.43,289458760549.64,324177162508.14,359841677153.76,374704780586.90,404949297954.23,436918472003.50,377069625965.62,359497678931.06,359505608254.45,500008055193.94,254373550217.14,277940621828.78,287670603066.90,304590448179.40,336976502406.65,377439700431.52,396737077681.09,406659451056.22,444857187154.88,470235593839.26,476450622805.50,459606900952.37,505492205617.96,599985781725.06,702009563713.18,822974526165.27,1010437030742.90,1252791257447.26,1213166741475.68,1403549209820.25,1643533882162.47,1770684776788.21,1630478469590.37,1611999713800.06,1446610375148.29,1481309318329.85,1480563802249.52,1405206066869.71,1416000165481.60,1308832802715.09,1517193141067.38,1740947356984.75,1629170225345.52
Tonga,TON,GDP (current US$),,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.37,106344854.99,113563821.58,132201141.45,137066290.55,138489884.39,195990986.21,208871665.75,222100576.35,214991452.31,191504892.76,199208717.50,204848487.81,181117230.41,182764280.83,202246591.22,230657627.23,261803684.24,292230662.40,298519024.14,344436582.08,312377678.84,366832215.19,414533117.69,470705196.43,450650633.04,439877614.42,437003078.56,420548712.43,460374354.85,488906838.59,512053692.08,484796854.92,469228219.67,500274898.09,
South Asia (IDA & IBRD),TSA,GDP (current US$),47274328378.84,50467431650.10,53905757720.79,60496393963.60,69320094074.10,74300329652.48,61634144134.48,67988908261.03,71642503355.29,78860212865.81,85149253640.77,90601671637.06,91337915060.34,104513553254.31,126550864082.66,135367221096.01,131873606964.23,152699721135.12,173796327156.91,194667468320.38,235543383601.44,250076708191.86,258727224080.54,273881790993.83,272607073140.93,296435460430.06,313955151400.12,348601867655.98,374584211824.01,378016943211.79,406963354249.84,362063214739.19,384521577066.97,380890164437.89,432085555561.06,479585498256.84,524681300053.18,550408821354.51,558117074309.66,597995276003.90,647681666329.10,662513570031.80,695456014025.08,811668772003.70,941600860447.85,1075831387301.19,1220740366279.36,1536036848206.91,1559693610925.06,1702714960275.79,2082357808583.89,2294090940082.05,2327938845782.62,2389895068185.15,2614915526247.90,2733618963171.59,3011037037667.86,3433921312241.12,3534066858502.00,3658209766221.57,3493120726807.89,4079882760410.17,4327288984027.91,4475567635413.06
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),33100575536.15,34987537580.42,37301164846.13,40216476667.53,43814559609.56,47307327015.76,51101227867.58,52480175559.71,55828395268.82,62326882332.98,70450505277.53,71808603912.18,81009348078.59,103271918272.49,131425199632.09,144620557455.56,157998919278.35,171735221254.98,190647815141.55,228080239167.82,290362860824.32,402431915039.56,371908928471.03,334425214800.04,299912178648.05,284844527262.80,265479043488.55,298589909448.85,313116659995.55,317250593015.61,373699392898.22,401833867991.94,363195310898.82,369295608234.08,377661276291.10,480489469166.28,535646189852.02,564679173393.12,565932096595.18,404070839322.18,428346156747.99,409772900328.95,446110426619.54,561821496869.85,697688286597.49,827932293880.68,976583731601.04,1130543907099.93,1281440068651.62,1224037905752.37,1448107365068.66,1627672472377.66,1690475240154.75,1797507885741.07,1874275100667.03,1668662993704.66,1522011045162.78,1625855640496.81,1780908927291.34,1830460925279.60,1716220805506.51,1932765211586.67,2061102939319.23,2032749202553.06
Trinidad and Tobago,TTO,GDP (current US$),535670127.75,584961208.66,619319197.34,678235373.04,711893367.56,736568861.93,723735635.54,761981474.02,758899950.00,779200000.00,821850000.00,896754316.67,1083381044.08,1308799458.96,2042031901.42,2442667573.05,2500410583.79,3138666666.67,3562333458.33,4602416625.00,6235833333.33,6992083333.33,8140416666.67,7763750000.00,7757083333.33,7375918367.35,4794444444.44,4797777777.78,4496852073.47,4323058823.53,5068000000.00,5307905882.35,5439552941.18,4669488516.38,4947205860.01,5329214163.22,5759537726.27,5737751331.64,6043694330.22,6808982520.76,8154338232.96,8824873259.32,9008273720.93,11305459802.07,13280275123.04,15982282462.38,18369361094.39,21641620049.94,27871587349.54,19172165225.50,22157948396.20,25433011405.30,27334581560.28,28709988700.21,29699968760.73,27026080986.58,23713671528.14,24040299977.87,24569079488.39,23775754304.67,20807571314.30,24496505940.67,30053575132.14,28139944790.29
Tunisia,TUN,GDP (current US$),,866155428.57,880027733.33,1026737600.00,1025866792.16,991047619.05,1040952380.95,1085714285.71,1214666666.67,1289904761.90,1439238095.24,1685162272.41,2237556148.51,2730813385.33,3545868575.15,4328965587.53,4508191942.16,5109324009.32,5968460080.11,7188863903.64,8744134354.16,8428445294.08,8133580051.70,8350582747.84,8254541194.83,8410226052.61,9017806654.42,9696715910.71,10096245762.44,10101851744.56,12290568181.82,13074782608.70,15496708060.42,14608335608.15,15633174304.09,18030876599.34,19587161806.77,20746210353.85,21802893587.13,22943202174.97,21473528160.78,22065832448.86,23141616604.52,27453902261.46,31183885241.44,32272186694.80,34376664600.59,38915353866.76,44859439902.22,43455740497.31,46206091937.96,48123325825.07,47311401812.67,48685446413.95,50271812920.61,45779494041.93,44360072680.45,42163530590.95,42686580020.83,41905540184.42,42491816475.71,46812290143.34,44579761022.90,48529595416.65
Turkiye,TUR,GDP (current US$),7566666666.67,7988888888.89,8922222222.22,10355555555.56,11177777777.78,11966666666.67,14100000000.00,15644444444.44,17500000000.00,19466666666.67,17863636363.64,16166666666.67,20650000000.00,26000000000.00,35414285714.29,46042857142.86,51450000000.00,58683333333.33,65912500000.00,89616129032.26,68823684210.53,71180180180.18,64369325153.37,61803555555.56,59937602179.84,67232758620.69,75673037037.04,87190081680.28,90875175808.72,107127191328.94,150655500191.64,151034731543.62,159104772991.85,180415757851.62,130650447499.07,169319579016.25,181464408820.10,189878399894.64,275941990764.18,256395932738.44,274294623164.04,201753123806.70,240249071871.11,314595572145.77,408865430220.33,506314717661.66,557076157773.48,681321124295.91,770449132861.37,649289324627.73,776967266305.53,838785289694.35,880555885492.27,957799120008.32,938934609296.97,864313810469.01,869682881593.04,858988492853.74,778972199727.86,761005946788.22,720338498174.74,819865253669.66,907118435952.69,1108022373259.51
Tuvalu,TUV,GDP (current US$),,,,,,,,,,,2585955.87,2716989.58,2968457.94,3411915.44,4122328.67,4014748.05,3919072.23,3669419.59,3798781.86,4065659.43,4206128.13,4773017.53,4118945.16,4152550.30,4481977.90,3862851.88,4574706.21,5020513.50,7011059.37,8454523.25,9542900.90,10127313.91,10535028.14,10414399.96,11772610.66,11922614.20,13338597.33,13734210.10,13795146.21,14800503.26,15073975.53,13964732.33,16842672.60,19456338.03,22798274.98,22909979.82,24096875.46,28450168.69,31874434.86,28076983.97,32105408.48,39196957.49,39345579.47,38615890.63,38760982.65,36811936.08,41629064.22,45276595.35,48015259.88,54123198.57,51746594.31,60196405.71,59065982.09,62280311.59
Tanzania,TZA,GDP (current US$),2651729807.37,2826179031.25,3101589992.64,3456579293.41,3748840925.11,3817226546.21,4377998825.13,4565132047.47,4895251824.05,5142066811.49,2851419386.05,3050673517.28,3472787266.04,4144104535.44,4977337978.41,5729917839.51,6472511987.88,7732598995.08,9261675709.84,9804637490.87,11409228086.76,13161540377.60,13927383239.78,14049883808.99,12906635133.15,15328295175.41,10840864521.25,7824193222.12,7406614407.46,6418799006.80,6184384225.03,7197768158.58,6681997469.31,6182872707.83,6550480483.94,7631431840.50,9433528150.37,11158197941.92,12172790056.37,12704334195.82,13371767081.74,13563990022.36,14129651895.69,15211487708.77,16673062473.40,18395383647.50,18619859795.29,21860434823.48,27947821397.93,29400573553.61,32012892919.37,34657140096.48,39650394362.93,45648857242.32,49986726460.68,47413919817.12,49774409374.45,53274884532.79,57003712892.09,61026731925.92,66068737786.06,70655628147.90,75769974505.01,79158286333.52
Uganda,UGA,GDP (current US$),423008385.74,441524109.01,449012578.62,516147798.74,589056603.77,884502309.95,925381492.37,967240655.19,1037379252.41,1168556628.87,1259554808.90,1417191656.17,1490970180.60,1701829789.02,2098944967.21,2359555555.56,2447300000.00,2936470588.24,2420260869.57,2139025000.00,1244610000.00,1337300000.00,2177500000.00,2240333333.33,3615647477.05,3519695443.53,3923244049.96,6269522042.12,6508931651.67,5276480799.34,4304399310.31,3321729159.62,2857457761.91,3220439044.19,3990430446.71,5755818842.49,6044585326.94,6269333313.17,6584815846.53,5998563257.95,6193246837.10,5840503868.52,6178563591.12,6606884275.23,7939487547.77,9239221763.06,9977647682.97,11902564494.88,14440404132.20,25127805566.66,26673441430.79,27871725241.47,27305915910.79,28915786516.61,32612397257.45,32387183730.10,29203988696.26,30744473841.42,32927025619.68,35348155095.42,37600368239.88,40529788744.06,45565333216.41,49272882213.62
Ukraine,UKR,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,64904761904.76,74842105263.16,80731578947.37,79523809523.81,76666666666.67,73906020558.00,65648189143.72,52549580264.81,48213856468.57,44558831005.06,50151531591.73,41882523345.18,31580639553.83,32375083934.82,39309580983.23,43956163612.04,52010355753.05,67220154164.32,89238865118.53,111884752475.25,148733861386.14,188110390659.52,121552153444.12,141209170427.23,169333835201.55,182591753827.95,190498811460.03,133503871861.72,91030967789.07,93355869403.92,112090505081.74,130891088293.55,153883047509.58,156617722013.34,199765859570.94,161989520721.19,178757021386.81
